,prompt,queries,responses,expected_responses
170,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which would be considered exhaustible?
 (A) oil
 (B) oil
 (C) wind
 (D) water
",A,B
171,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Magnifying makes it easier to see a
 (A) tree
 (B) tree
 (C) bear
 (D) shrimp
",D,D
172,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: H2O allows for the conduction of
 (A) land
 (B) land
 (C) neurons
 (D) people
",C,A
173,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: This is likely to be an insulator
 (A) a can
 (B) a can
 (C) water
 (D) a car
",C,A
174,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: The atmosphere is made of 78% what?
 (A) fire
 (B) fire
 (C) clouds
 (D) wind
",A,A
175,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which is a producer?
 (A) vinyl
 (B) vinyl
 (C) team Alicia
 (D) strawberries
",C,D
176,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A producer produces it's own
 (A) plays
 (B) plays
 (C) rhythm
 (D) heartbeat
",A,A
177,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Nocturnal predators hunt when?
 (A) midday
 (B) midday
 (C) morning
 (D) noon
",A,A
178,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Wood is generally dried out for
 (A) turtles
 (B) turtles
 (C) beds
 (D) cats
",C,C
179,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: two females are incapable of
 (A) talk
 (B) talk
 (C) dance
 (D) jog together
",C,A
180,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: moist means high in what?
 (A) warmth
 (B) warmth
 (C) depth
 (D) temperature
",A,A
181,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Animals adapt to their what?
 (A) feet
 (B) feet
 (C) skin
 (D) nature places
",D,D
182,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which object is nonliving?
 (A) bicycle
 (B) bicycle
 (C) bird
 (D) butterfly
",A,B
183,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Plants in an incinerator would
 (A) freeze
 (B) freeze
 (C) wilt
 (D) cremate
",D,D
184,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Kelp has to have provisions to
 (A) die
 (B) die
 (C) hibernate
 (D) relocate
",A,A
185,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A calf that dies will eventually
 (A) fall
 (B) fall
 (C) starve
 (D) wrinkle
",C,A
186,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: oceans contains most of earth 's
 (A) trees
 (B) trees
 (C) clouds
 (D) shoes
",The best possible answer is C.,A
187,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A cousin to the mole survives on
 (A) rocks
 (B) rocks
 (C) rats
 (D) rabbits
",C,A
188,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A salamander is
 (A) bipedal
 (B) bipedal
 (C) cold blooded
 (D) warm blooded
",C,C
189,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What is the basic unit of life?
 (A) cell
 (B) cell
 (C) element
 (D) nucleus
",A,B
190,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What item's housing is made of metal?
 (A) cola
 (B) cola
 (C) tea
 (D) syrup
",A,B
191,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Shrews are hunted by
 (A) butterflies
 (B) butterflies
 (C) deer
 (D) raptors
",D,D
192,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A deer would prefer to eat
 (A) Cucumbers
 (B) Cucumbers
 (C) Pigs
 (D) Chalk
",A,B
193,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What does a hand dryer produce?
 (A) money
 (B) money
 (C) carbs
 (D) hotness
",D,D
194,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: You find iron in
 (A) helium
 (B) helium
 (C) our planet's crust
 (D) a cloud
",C,C
195,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which of these is a mixture?
 (A) sugar
 (B) sugar
 (C) water vapor
 (D) salt
",C,A
196,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Bugs are sometimes eaten by
 (A) whales
 (B) whales
 (C) elephants
 (D) aphids
",A,A
197,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What makes the best wiring?
 (A) Tungsten
 (B) Tungsten
 (C) hemp
 (D) plastic
",A,B
198,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Water is a recyclable
 (A) lubricant
 (B) lubricant
 (C) revenue
 (D) treasure
",A,A
199,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: An animals brain controls what?
 (A) others
 (B) others
 (C) plants
 (D) fauna
",A,A
200,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Which eats dead organisms?
 (A) clouds
 (B) clouds
 (C) satellites
 (D) robots
",D,A
201,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: glucose causes food to taste
 (A) like candy
 (B) like candy
 (C) dry
 (D) hot
",A,B
202,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Arctic animals often live on
 (A) soil
 (B) soil
 (C) liquid water
 (D) plants
",C,A
203,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What are a source of fibers?
 (A) plantlife
 (B) plantlife
 (C) rocks
 (D) air
",A,B
204,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Who can hear sounds?
 (A) giraffes
 (B) giraffes
 (C) rocks
 (D) stone statues
",A,B
205,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: A monkey births live what?
 (A) younglings
 (B) younglings
 (C) rats
 (D) dogs
",A,B
206,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: The seeds of an oak come from the ___.
 (A) leaf
 (B) leaf
 (C) root
 (D) stem
",A,A
207,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: The wolf raises his family near a
 (A) field
 (B) field
 (C) tree
 (D) mother.
",C,A
208,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: Birds eat nuts, but sometimes they eat
 (A) bugs
 (B) bugs
 (C) dogs
 (D) cats
",A,B
209,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: When ice melts, it becomes a
 (A) solid.
 (B) solid.
 (C) liquid.
 (D) plasma.
",C,C
210,I would greatly appreciate it if you could provide an answer to this question,"what is the best possible answer for this question: What is oil likely comprised of?
 (A) air
 (B) air
 (C) soil
 (D) brontosaurus
",C,D
